/* DATA DESCRIPTION:
Citation:	Bouman, Heather A; Platt, Trevor; Doblin, Martina A; Figueiras, Francisco G; Gudmundsson, Kristinn; Gudfinnsson, Hafsteinn G; Huang, Bangqin; Hickman, Anna; Hiscock, Michael R; Jackson, Thomas; Lutz, Vivian A; Melin, Frederic; Rey, Francisco; Pepin, Pierre; Segura, Valeria; Tilstone, Gavin; van Dongen-Vogels, Virginie; Sathyendranath, Shubha (2017): A global dataset of photosynthesis-irradiance parameters for marine phytoplankton. PANGAEA, https://doi.org/10.1594/PANGAEA.874087, 
	Supplement to: Bouman, HA et al. (2018): Photosynthesis-irradiance parameters of marine phytoplankton: synthesis of a global data set. Earth System Science Data, 10, 251-266, https://doi.org/10.5194/essd-10-251-2018
Abstract:	The MAPPS global database of photosynthesis-irradiance (P-E) parameters consists of over 5000 P-E experiments that provides information on the spatio-temporal variability in the two P-E parameters (the assimilation number, and the initial slope) that are fundamental inputs for models of marine primary production that use chlorophyll as the state variable. The experiments were carried out by an international group of research scientists to examine the basin-scale variability in the photophysiological response of marine phytoplankton over a range of oceanic regimes (from the oligotrophic gyres to productive shelf systems) and covers several decades. These data can be used to improve the assignment of P-E parameters in the estimation of marine primary production using satellite data.
Source data set:	Bouman, Heather A; Platt, Trevor; Kraay, Gijsbert W; Sathyendranath, Shubha; Irwin, Brian (2000): Bio-optical properties of the subtropical North Atlantic. I. Vertical variability. Marine Ecology Progress Series, 200, 3-18, https://doi.org/10.3354/meps200003
	Bouman, Heather A; Platt, Trevor; Sathyendranath, Shubha; Stuart, Venetia (2005): Dependence of light-saturated photosynthesis on temperature and community structure. Deep Sea Research Part I: Oceanographic Research Papers, 52(7), 1284-1299, https://doi.org/10.1016/j.dsr.2005.01.008
	Dogliotti, Ana I; Lutz, Vivian A; Segura, Valeria (2014): Estimation of primary production in the southern Argentine continental shelf and shelf-break regions using field and remote sensing data. Remote Sensing of Environment, 140, 497-508, https://doi.org/10.1016/j.rse.2013.09.021
	Griffiths, Brian (2003): Primary production modelling from different OZGOFS cruises. PANGAEA, https://doi.org/10.1594/PANGAEA.103773
	Griffiths, F B; Bates, T S; Quinn, P K; Clementson, Lesley; Parslow, J S (1999): Oceanographic context of the First Aerosol Characterization Experiment (ACE 1): A physical, chemical, and biological overview. Journal of Geophysical Research: Atmospheres, 104(D17), 21649-21671, https://doi.org/10.1029/1999JD900386
	Gudmundsson, Kristinn (1998): Long-term variation in phytoplankton productivity during spring in Icelandic waters. ICES Journal of Marine Science, 55(4), 635-643, https://doi.org/10.1006/jmsc.1998.0391
	Hanson, C E; Pattiaratchi, C B; Waite, Anya M (2005): Seasonal production regimes off south-western Australia: influence of the Capes and Leeuwin Currents on phytoplankton dynamics. Marine and Freshwater Research, 56(7), 1011, https://doi.org/10.1071/MF04288
	Hanson, C E; Pattiaratchi, C B; Waite, Anya M (2005): Sporadic upwelling on a downwelling coast: Phytoplankton responses to spatially variable nutrient dynamics off the Gascoyne region of Western Australia. Continental Shelf Research, 25(12-13), 1561-1582, https://doi.org/10.1016/j.csr.2005.04.003
	Harrison, W G; Platt, Trevor (1986): Photosynthesis-irradiance relationships in polar and temperate phytoplankton populations. Polar Biology, 5(3), 153-164, https://doi.org/10.1007/BF00441695
	Hickman, Anna (2007): The photophysiology and primary productivity of phytoplankton within the deep chlorophyll maximum (PhD Thesis). University of Southampton, 251 pp, http://eprints.soton.ac.uk/49636/1/Hickman_2007_PhD.pdf
	Hiscock, Michael R (2004): The regulation of primary productivity in the Southern Ocean (PhD Thesis). Duke University
	Hiscock, Michael R; Marra, John; Smith, Walker O Jr; Goericke, Ralf; Measures, Christopher; Vink, Annemiek; Olson, Robert J; Sosik, Heidi; Barber, Richard T (2003): Primary productivity and its regulation in the Pacific Sector of the Southern Ocean. Deep Sea Research Part II: Topical Studies in Oceanography, 50(3-4), 533-558, https://doi.org/10.1016/S0967-0645(02)00583-0
	Jackson, Thomas (2013): Phytoplankton community structure, photophysiology and primary production in the Atlantic Arctic. DPhil. University of Oxford
	Kyewalyanga, Margareth N; Platt, Trevor; Sathyendranath, Shubha; Lutz, Vivian A; Stuart, Venetia (1998): Seasonal variations in physiological parameters of phytoplankton across the North Atlantic. Journal of Plankton Research, 20(1), 17-42, https://doi.org/10.1093/plankt/20.1.17
	Lawrenz, E; Silsbe, Greg; Capuzzo, Elisa; Ylöstalo, Pasi; Forster, Rodney M; Simis, Stefan G H; Prasil, O; Kromkamp, J; Hickman, Anna; Moore, C Mark; Forget, Marie-Hélène; Geider, Richard J; Suggett, David J (2013): Predicting the Electron Requirement for Carbon Fixation in Seas and Oceans. PLoS ONE, 8(3), e58137, https://doi.org/10.1371/journal.pone.0058137
	Lorenzo, Luisa M; Arbones, Belén; Figueiras, Francisco G; Tilstone, Gavin; Figueroa, Félix L (2002): Photosynthesis, primary production and phytoplankton growth rates in Gerlache and Bransfield Straits during Austral summer: cruise FRUELA 95. Deep Sea Research Part II: Topical Studies in Oceanography, 49(4-5), 707-721, https://doi.org/10.1016/S0967-0645(01)00120-5
	Lutz, Vivian A; Segura, Valeria; Dogliotti, Ana I; Gagliardini, Olivier; Bianchi, Alejandro A; Balestrini, Carlos F (2009): Primary production in the Argentine Sea during spring estimated by field and satellite models. Journal of Plankton Research, 32(2), 181-195, https://doi.org/10.1093/plankt/fbp117
	Mackey, Denis J; Parslow, John; Higgins, Harry; Griffiths, F B; O'Sullivan, J (1995): Plankton productivity and biomass in the western equatorial Pacific: Biological and physical controls. Deep Sea Research Part II: Topical Studies in Oceanography, 42(2-3), 499-533, https://doi.org/10.1016/0967-0645(95)00038-R
	Pálsson, Olafur K; Gislason, Astthor; Gudfinnsson, Hafsteinn G; Gunnarsson, Björn; Ólafsdóttir, Sólveig Rósa; Petursdottir, Hildur; Sveinbjörnsson, Sveinn; Thorisson, Konrad; Valdimarsson, Héðinn (2012): Ecosystem structure in the Iceland Sea and recent changes to the capelin (Mallotus villosus) population. ICES Journal of Marine Science, 69(7), 1242-1254, https://doi.org/10.1093/icesjms/fss071
	Platt, Trevor; Gallegos, Charles L; Harrison, W G (1980): Photoinhibition of Photosynthesis in Natural Assemblages of Marine Phytoplankton. Journal of Marine Research, 38, 687-701
	Platt, Trevor; Harrison, W G; Irwin, Brian; Horne, Edward; Gallegos, Charles L (1982): Photosynthesis and photoadaptation of marine phytoplankton in the arctic. Deep Sea Research Part A. Oceanographic Research Papers, 29(10), 1159-1170, https://doi.org/10.1016/0198-0149(82)90087-5
	Platt, Trevor; Sathyendranath, Shubha; Joint, Ian; Fasham, Mike J R (1993): Photosynthesis characteristics of the phytoplankton in the Celtic Sea during late spring. Fisheries Oceanography, 2(3-4), 191-201, https://doi.org/10.1111/j.1365-2419.1993.tb00135.x
	Rey, Francisco (1991): Photosynthesis-irradiance relationships in natural phytoplankton populations of the Barents Sea. Polar Research, 10(1), 105-116, https://doi.org/10.1111/j.1751-8369.1991.tb00638.x
	Sathyendranath, Shubha; Stuart, Venetia; Irwin, Brian; Maass, Heidi; Savidge, Graham; Gilpin, Linda; Platt, Trevor (1999): Seasonal variations in bio-optical properties of phytoplankton in the Arabian Sea. Deep Sea Research Part II: Topical Studies in Oceanography, 46(3-4), 633-653, https://doi.org/10.1016/S0967-0645(98)00121-0
	Segura, Valeria; Lutz, Vivian A; Dogliotti, Ana I; Silva, Ricardo I; Negri, Ruben M; Akselman, Rut; Benavides, Hugo (2013): Phytoplankton types and primary production in the Argentine Sea. Marine Ecology Progress Series, 491, 15-31, https://doi.org/10.3354/meps10461
	Tilstone, Gavin; Figueiras, Francisco G; Lorenzo, Luisa M; Arbones, Belén (2003): Phytoplankton composition, photosynthesis and primary production during different hydrographic conditions at the Northwest Iberian upwelling system. Marine Ecology Progress Series, 252, 89-104, https://doi.org/10.3354/meps252089
	van Dongen-Vogels, Virginie; Everett, Jason D; Doblin, Martina A (2015): Phytoplankton production, photosynthetic (P vs E) parameters, and particulate organic carbon and nitrogen within distinct water masses of eastern Australian coastal and shelf waters between 29 °S and 36 °S during spring 2010. University of Technology, Sydney, PANGAEA, https://doi.org/10.1594/PANGAEA.843554
	Westwook, Karen J; Griffiths, F B; Webb, Jason P; Wright, Simon (2011): Primary production in the Sub-Antarctic and Polar Frontal Zones south of Tasmania, Australia; SAZ-Sense survey, 2007. Deep Sea Research Part II: Topical Studies in Oceanography, 58(21-22), 2162-2178, https://doi.org/10.1016/j.dsr2.2011.05.017
	Zhai, Li; Gudmundsson, Kristinn; Miller, Peter; Peng, Wenjun; Gudfinnsson, Hafsteinn G; Debes, Høgni; Hátún, Hjálmar; White III, George N; Walls, Rafael Hernández; Sathyendranath, Shubha; Platt, Trevor (2012): Phytoplankton phenology and production around Iceland and Faroes. Continental Shelf Research, 37, 15-25, doI:10.1016/j.csr.2012.01.013
Further details:	Ancillary information for the MAPPS datasets (URI: https://store.pangaea.de/Publications/Bouman-etal_2017/Ancillary_informaton_MAPPS.docx)
	Forget, Marie-Hélène; Platt, Trevor; Sathyendranath, Shubha; Fanning, Paul (2010): Phytoplankton size structure, distribution, and primary production as the basis for trophic analysis of Caribbean ecosystems. ICES Journal of Marine Science, 68(4), 751-765, https://doi.org/10.1093/icesjms/fsq182
Coverage:	MEDIAN LATITUDE: 18.220744 * MEDIAN LONGITUDE: 19.131649 * SOUTH-BOUND LATITUDE: -76.629900 * WEST-BOUND LONGITUDE: -178.174700 * NORTH-BOUND LATITUDE: 83.310500 * EAST-BOUND LONGITUDE: 179.998500
	DATE/TIME START: 1977-04-30T00:00:00 * DATE/TIME END: 2013-09-09T00:00:00
	MINIMUM DEPTH, water: 0.00 m * MAXIMUM DEPTH, water: 200.30 m
Parameter(s):	Identification (ID) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	Chief scientist(s) (Chief scientist(s)) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk) * COMMENT: PI
	Name (Name) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk) * COMMENT: of ship
	Project (Project) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk) * COMMENT: cruise program
	Station label (Station) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	Sample ID (Sample ID) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	LATITUDE (Latitude) * GEOCODE * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	LONGITUDE (Longitude) * GEOCODE * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	DEPTH, water [m] (Depth water) * GEOCODE * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	DATE/TIME (Date/Time) * GEOCODE * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	Chlorophyll a [µg/l] (Chl a) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	Maximum light utilization coefficient in carbon normalized to chlorophyll a [(mg C/mg Chl a/h)/(µE/m**2/s)] (alpha) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	Production rate, maximal, light saturated, as carbon normalized to chlorophyll a [mg C/mg Chl a/h] (PBmax) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
	Biogeographical province (BG province) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk) * COMMENT: Longhurst
	Comment (Comment) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk) * COMMENT: LAMP_CORR [Y/N]
	Light saturation [µmol/m**2/s] (Ek) * PI: Bouman, Heather A (https://orcid.org/0000-0002-7407-9431, Heather.Bouman@earth.ox.ac.uk)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	61295 data points
*/
ID	Chief scientist(s)	Name	Project	Station	Sample ID	Latitude	Longitude	Depth water [m]	Date/Time	Chl a [µg/l]	alpha [(mg C/mg Chl a/h)/(µE/m**2/s)]	PBmax [mg C/mg Chl a/h]	BG province	Comment	Ek [µmol/m**2/s]
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	6		-76.6299	169.5723	34.00	1997-11-20	0.660	0.024	0.820	83	Y	34.167
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	6		-76.6299	169.5723	44.00	1997-11-20	0.690	0.021	0.950	83	Y	45.238
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	6		-76.6275	169.5620	9.00	1997-11-20	0.620	0.040	0.980	83	Y	24.500
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	6		-76.6275	169.5620	30.00	1997-11-20	0.630	0.029	0.740	83	Y	25.517
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	6		-76.6275	169.5620	40.00	1997-11-20	0.510	0.028	1.030	83	Y	36.786
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	23		-76.5299	169.1746	7.00	1997-11-30	1.010	0.035	1.860	83	Y	53.143
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	23		-76.5259	169.1354	48.00	1997-11-30	1.250	0.039	1.880	83	Y	48.205
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	37		-76.4818	168.9315	1.00	1997-12-11	12.560	0.018	0.760	83	Y	42.222
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	37		-76.4818	168.9315	14.00	1997-12-11	13.980	0.016	0.550	83	Y	34.375
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	1		-76.5179	168.9615	7.00	1997-01-12	2.280	0.006	0.690	83	Y	115.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	1		-76.5179	168.9615	14.00	1997-01-12	2.540	0.011	0.880	83	Y	80.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	1		-76.5179	168.9615	23.00	1997-01-12	4.210	0.009	0.510	83	Y	56.667
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	1		-76.5179	168.9615	30.00	1997-01-12	5.080	0.007	0.300	83	Y	42.857
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	1		-76.5179	168.9615	47.00	1997-01-12	3.710	0.014	0.590	83	Y	42.143
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	13		-76.5020	168.9950	10.00	1997-01-27	1.770	0.011	0.580	83	Y	52.727
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	13		-76.4981	168.9772	17.00	1997-01-27	0.970	0.017	1.030	83	Y	60.588
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	13		-76.4981	168.9772	34.00	1997-01-27	1.470	0.013	0.720	83	Y	55.385
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	13		-76.4981	168.9772	52.00	1997-01-27	1.680	0.020	0.600	83	Y	30.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	13		-76.5000	169.0000	5.00	1997-01-27	1.350	0.016	0.970	83	Y	60.625
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	28		-76.5038	169.0075	15.00	1997-02-08	0.840	0.012	0.420	83	Y	35.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	5		-76.4628	169.0144	28.00	1997-04-17	0.040	0.014	0.500	83	Y	35.714
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	14		-76.4714	168.8579	31.00	1997-04-26	0.030	0.038	0.690	83	Y	18.158
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	7		-76.4994	169.9968	12.00	1997-11-22	0.500	0.037	0.880	83	Y	23.784
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	11		-76.4832	177.1214	15.00	1997-11-25	3.980	0.013	0.600	83	Y	46.154
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	22		-76.5003	172.0042	6.00	1997-11-30	1.700	0.031	1.700	83	Y	54.839
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	36		-76.5000	169.9754	1.00	1997-12-11	8.960	0.033	1.170	83	Y	35.454
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	36		-76.5000	169.9754	18.00	1997-12-11	9.360	0.037	1.120	83	Y	30.270
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	2		-76.4992	169.9761	3.00	1997-01-15	1.660	0.007	0.460	83	Y	65.714
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	2		-76.4992	169.9761	7.00	1997-01-15	2.460	0.011	0.400	83	Y	36.364
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	2		-76.4992	169.9761	12.00	1997-01-15	2.540	0.010	0.430	83	Y	43.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	2		-76.4992	169.9761	15.00	1997-01-15	2.210	0.009	0.440	83	Y	48.889
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	2		-76.4992	169.9761	23.00	1997-01-15	2.120	0.009	0.490	83	Y	54.444
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	8		-76.4935	172.0823	8.00	1997-11-22	0.990	0.028	1.120	83	Y	40.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	8		-76.4935	172.0823	28.00	1997-11-22	1.050	0.043	1.180	83	Y	27.442
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	8		-76.4935	172.0823	36.00	1997-11-22	1.280	0.027	0.950	83	Y	35.185
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	8		-76.4935	172.0823	56.00	1997-11-22	1.110	0.029	1.200	83	Y	41.379
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	21		-76.5070	172.0184	4.00	1997-11-30	3.060	0.027	1.060	83	Y	39.259
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	21		-76.5070	172.0184	27.00	1997-11-30	2.640	0.039	1.080	83	Y	27.692
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	35		-76.4997	172.0046	5.00	1997-12-10	1.650	0.015	1.030	83	Y	68.667
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	35		-76.4997	172.0046	30.00	1997-12-10	1.580	0.020	1.180	83	Y	59.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	3		-76.4845	171.9659	9.00	1997-01-15	5.550	0.013	0.410	83	Y	31.538
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	3		-76.4845	171.9659	15.00	1997-01-15	5.900	0.028	0.460	83	Y	16.429
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	3		-76.4845	171.9659	19.00	1997-01-15	5.980	0.009	0.330	83	Y	36.667
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	3		-76.4845	171.9659	29.00	1997-01-15	5.750	0.010	0.290	83	Y	29.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	15		-76.5005	172.0066	2.00	1997-01-29	2.300	0.026	0.940	83	Y	36.154
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	15		-76.5005	172.0066	4.00	1997-01-29	2.300	0.014	1.020	83	Y	72.857
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	15		-76.5005	172.0066	9.00	1997-01-29	2.250	0.019	0.510	83	Y	26.842
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	15		-76.5005	172.0066	14.00	1997-01-29	2.970	0.018	0.440	83	Y	24.444
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	15		-76.5005	172.0066	29.00	1997-01-29	2.200	0.013	0.540	83	Y	41.538
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	15		-76.5005	172.0066	43.00	1997-01-29	3.810	0.042	0.780	83	Y	18.571
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	9		-76.5026	173.9751	2.00	1997-11-22	1.750	0.038	1.860	83	Y	48.947
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	9		-76.5026	173.9751	30.00	1997-11-22	1.350	0.041	1.400	83	Y	34.146
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	9		-76.5026	173.9751	39.00	1997-11-22	1.420	0.035	1.370	83	Y	39.143
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	9		-76.5026	173.9751	59.00	1997-11-22	2.010	0.026	1.090	83	Y	41.923
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	20		-76.5035	174.0261	5.00	1997-11-30	2.030	0.017	0.550	83	Y	32.353
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	20		-76.5035	174.0261	35.00	1997-11-30	1.210	0.024	1.360	83	Y	56.667
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	26		-76.5013	173.2404	3.00	1997-12-04	4.000	0.030	0.960	83	Y	32.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	26		-76.5013	173.2404	23.00	1997-12-04	4.300	0.043	1.230	83	Y	28.605
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	34		-76.4907	173.9885	1.00	1997-12-10	1.280	0.022	0.920	83	Y	41.818
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	34		-76.4907	173.9885	32.00	1997-12-10	1.470	0.044	0.550	83	Y	12.500
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	4		-76.4982	173.9953	1.00	1997-01-16	5.670	0.013	0.460	83	Y	35.385
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	4		-76.4982	173.9953	7.00	1997-01-16	5.400	0.023	0.970	83	Y	42.174
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	4		-76.4982	173.9953	12.00	1997-01-16	5.530	0.019	0.490	83	Y	25.790
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	4		-76.4982	173.9953	15.00	1997-01-16	6.170	0.017	0.520	83	Y	30.588
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	4		-76.4982	173.9953	23.00	1997-01-16	6.660	0.011	0.410	83	Y	37.273
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	16		-76.4985	174.0232	5.00	1997-01-29	1.650	0.019	0.920	83	Y	48.421
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	16		-76.4985	174.0232	9.00	1997-01-29	1.370	0.021	1.160	83	Y	55.238
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	16		-76.4985	174.0232	16.00	1997-01-29	1.540	0.019	0.680	83	Y	35.790
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	16		-76.4985	174.0232	20.00	1997-01-29	2.060	0.010	0.500	83	Y	50.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	16		-76.4985	174.0232	31.00	1997-01-29	3.780	0.009	0.400	83	Y	44.444
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	16		-76.4985	174.0232	47.00	1997-01-29	4.280	0.029	0.620	83	Y	21.379
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	5		-76.4984	175.9926	9.00	1997-11-18	1.130	0.083	3.380	83	Y	40.723
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	5		-76.4984	175.9926	29.00	1997-11-18	1.210	0.077	2.660	83	Y	34.546
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	5		-76.4984	175.9926	37.00	1997-11-18	1.200	0.030	1.500	83	Y	50.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	5		-76.4984	175.9926	57.00	1997-11-18	1.080	0.033	1.380	83	Y	41.818
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	10		-76.4932	176.0210	8.00	1997-11-23	1.530	0.023	1.610	83	Y	70.000
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	10		-76.4932	176.0210	27.00	1997-11-23	1.200	0.037	1.580	83	Y	42.703
2	Hiscock, Michael	Nathanial B. Palmer	JGOFS/AESOPS	19		-76.4990	175.9974	1.00	1997-11-29	2.850	0.041	1.150	83	Y	28.049
